,Time,User,Tweet,Location,Retweets
124,2023-02-16 18:08:17+00:00,sikora_austin,"Uncover the Secrets to Stopping Climate Change! https://t.co/bXQgN0FO9G via @YouTube 
This video explores comprehensive strategies to combat climate change, focusing on key areas such as renewable energy, energy efficiency, carbon pricing, sustainable transportation,","Pennywell,Sunderland, England",1
125,2023-02-16 17:52:10+00:00,gideonthediver,RT @andy_gouldson: It’s a pleasure to be helping Coventry to launch its new climate strategy tonight. The city has already halved its carbo…,,2
126,2023-02-16 17:26:14+00:00,dwatchnews,"RT @third_pole: Will India's push to use sugar for fuel help meet their climate pledges?

🌾When burnt, ethanol creates 20-40% fewer carbon…",United States & Global,1
127,2023-02-16 17:00:47+00:00,rachellsarnoff,"You want the good news or the bad news? Emissions are up — but they’re still below pre-pandemic levels. https://t.co/kO7KiP4zJf

#Climate #ClimateJustice #KeepItInTheGround #CleanEnergy #Motivation #MommyGreenest","Los Angeles, CA",0
128,2023-02-16 16:46:00+00:00,third_pole,"Will India's push to use sugar for fuel help meet their climate pledges?

🌾When burnt, ethanol creates 20-40% fewer carbon dioxide emissions than conventional fuels.

 ⚠️ But, this ignores emissions embedded in the ethanol supply chain.

✍️ @cheenakapoor

https://t.co/CCIedwFM57",,1
129,2023-02-16 16:38:56+00:00,tmdq,RT @zerofynet: Thanks @NowSustain podcast for this great episode with Zerofy Co-Founder @tmdq! Listen below for a great chat about founding…,"Zurich, Switzerland",1
130,2023-02-16 16:27:56+00:00,MAsad_Official,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…","Punjab, Pakistan",10
131,2023-02-16 16:22:15+00:00,zerofynet,"Thanks @NowSustain podcast for this great episode with Zerofy Co-Founder @tmdq! Listen below for a great chat about founding a #climate app, how we track and help households reduce #emissions + helping more people become #solar #energy producers  https://t.co/eR6yF33w0Q","Zurich, Switzerland",1
132,2023-02-16 15:55:14+00:00,imme_scholz,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,"Berlin, Deutschland",12
133,2023-02-16 15:47:54+00:00,chilberg11,"RT @ENERGY: Carbon                  Renewable 
Capture                   energy &amp;
&amp; Storage               clean tech…","Texas, USA",13
134,2023-02-16 15:30:07+00:00,UKGreenbuilding,"Online Workshop: Business Climate Challenge #EnergyManagement Workshop, February 21, 1-3pm: https://t.co/7nIzMPPzBJ @mayoroflondon #UK #business #energy #energyefficiency #netzero  #energybills #carbon #emissions #greenjobs #climatechange #businessclimatechallenge #London https://t.co/2PjuF1S61y",,0
135,2023-02-16 15:21:02+00:00,headspacegroup,"We're super excited to be entering our Hatton Garden building into the Business Climate Challenge (BCC) this year, with the intention to cut energy costs and reduce carbon emissions! 🌳 https://t.co/t8H8g22h2s","London, England",0
136,2023-02-16 15:17:16+00:00,BEoffices,"Alongside our sister company, Headspace Group, we are one of 200 companies to receive support from the Business Climate Challenge (BCC) to lower energy costs and cut carbon emissions. 

#sustainability #esg 

 https://t.co/IldSi8zReI",UK & London,0
137,2023-02-16 14:49:29+00:00,EntelligentNews,"Last year’s combined $200B profit for the five largest western oil &amp; gas companies marked the most profitable period in their respective histories.Yet the lack of clear commitment from oil majors to reduce carbon emissions keeps #EnergyTransition in flux.

https://t.co/QK9ZdBru6c https://t.co/AriDau3oHj","Boulder, Colorado",0
138,2023-02-16 14:45:54+00:00,Somnath93511985,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,,12
139,2023-02-16 14:26:26+00:00,Guiguy99850373,"RT @WhoDat35: These 2 self-described ecomodernists, have asserted that tech, such as more nuclear plants (with no actual plan 2 dispose of…",,1
140,2023-02-16 14:20:06+00:00,WhoDat35,"These 2 self-described ecomodernists, have asserted that tech, such as more nuclear plants (with no actual plan 2 dispose of nuclear waste), will mitigate climate change, while attacking measures to expand renewable energy, such as solar/wind power, + divesting from carbon. https://t.co/W4DFgqRAwT","Earth, the Blue Planet",1
141,2023-02-16 14:15:07+00:00,PCANcities,RT @andy_gouldson: It’s a pleasure to be helping Coventry to launch its new climate strategy tonight. The city has already halved its carbo…,Leeds Belfast Edinburgh Yorks,2
142,2023-02-16 13:14:00+00:00,SecEd_Education,"A new school build? Powered only by clean, community-led renewable energy? @ShottonM describes an ambitious project to build a fossil-free all-through school – @glebefarmschool https://t.co/FfVIK0MQFs",UK,1
143,2023-02-16 12:41:02+00:00,AppEvergreen,"RT @chaostheory_au: As the gaming industry continues to expand, energy consumption (and carbon emissions) continue to skyrocket! 🤯 Can tree…",Integration with Teams & Slack,4
144,2023-02-16 12:30:30+00:00,Hcolinavzla,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,"Philadelphia, PA",12
145,2023-02-16 12:24:27+00:00,Compound13Lab,"RT @theflipflopi: Are we losing the battle? New report shows the world is producing a record amount of SUPs, despite global efforts to redu…","Dharavi, Mumbai, India",5
146,2023-02-16 11:57:57+00:00,RavikantWater,"Climate change is not a distant threat, it's a present reality. Let's take action now to reduce our carbon footprint, support renewable energy, and protect our planet for future generations. #ActOnClimate #ClimateAction","Gopalganj, Bihar",0
147,2023-02-16 09:46:28+00:00,wergshy,RT @RusselNorman: In this case the Energy Minister used the ‘Zero’ Carbon Act 2050 emissions targets to defend the issuing of oil and gas e…,Auckland,1
148,2023-02-16 09:33:22+00:00,KetanJ0,"@adamlmorton ""Rising electricity prices could not have been attenuated by a stable carbon price alone. And the effective Renewable Energy Target might not have been preserved had the CPRS endured""

https://t.co/i8Y3y64oyh

I guess what we each imagine here depends on our position but.....","Oslo, Norway (via Australia)",0
149,2023-02-16 08:01:48+00:00,tariro_de,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,New Delhi | Berlin ,12
150,2023-02-16 07:55:56+00:00,theflipflopi,"Are we losing the battle? New report shows the world is producing a record amount of SUPs, despite global efforts to reduce pollution + carbon emissions. We generated 139 million metric tons of in 2021  6 million more than 2019 #signthepetition https://t.co/syjvBxEHZT",Kenya,5
151,2023-02-16 07:10:05+00:00,mrintwitt,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,Kolkata,12
152,2023-02-16 06:54:30+00:00,RusselNorman,In this case the Energy Minister used the ‘Zero’ Carbon Act 2050 emissions targets to defend the issuing of oil and gas exploration permits from judicial review. Successfully. https://t.co/CHUvnmwioi,"Auckland City, New Zealand",1
153,2023-02-16 06:31:02+00:00,climate_fact,"RT @SGde3a: 100% legitimate #ClimateChange caused by carbon. California, USA.

#ClimateScam #Drought #WEF #Renewable_Energy_Token https://t…",,1
154,2023-02-16 05:16:24+00:00,arletevonkries1,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,Berlin,12
155,2023-02-16 04:37:41+00:00,acloudtweets,"RT @chaostheory_au: As the gaming industry continues to expand, energy consumption (and carbon emissions) continue to skyrocket! 🤯 Can tree…","Sydney, New South Wales",4
156,2023-02-16 04:37:31+00:00,ikarys_canfly,"RT @chaostheory_au: As the gaming industry continues to expand, energy consumption (and carbon emissions) continue to skyrocket! 🤯 Can tree…","Sydney, New South Wales",4
157,2023-02-16 04:01:53+00:00,Mick_Cook,"RT @chaostheory_au: As the gaming industry continues to expand, energy consumption (and carbon emissions) continue to skyrocket! 🤯 Can tree…",Meanjin,4
158,2023-02-16 04:00:41+00:00,chaostheory_au,"As the gaming industry continues to expand, energy consumption (and carbon emissions) continue to skyrocket! 🤯 Can tree planting be the solution that game studios use to help mitigate these effects? 🎮🌲 

Read our latest blog to find out https://t.co/P1Ddidk3NG https://t.co/hNsZJLXoU6","Sydney, Australia",4
159,2023-02-16 03:29:25+00:00,GermanyinIndia,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,"New Delhi, India",12
160,2023-02-16 02:36:07+00:00,estee_nj,"@Bloom_Energy Natural gas fuel cells. Interesting. 50% less climate pollution. No combustion emissions. #CH4 

“We all want to get to net zero carbon emissions. Natural gas fuel cells are an interim solution.”","New Jersey, USA",0
161,2023-02-16 00:43:37+00:00,wasubiaco,"From banks to industrial heavyweights, dozens of the biggest global companies tout themselves as “carbon neutral” thanks to purchases of carbon offsets that experts say are actually useless. 

https://t.co/OoGpQfspV3  #auspol #qldpol #nswpol #vicpol #coal #Climate",,0
162,2023-02-15 21:33:48+00:00,aliciaghaider,"@sabmc 

According to the New York Times, current efforts to modernize America's energy grid with renewable options will not bring us to minimum emissions goals. Innovation in carbon sequestration technology is essential.
#RenewableEnergy #ClimateAction 

https://t.co/goBIlus5ky","Boston, MA",0
163,2023-02-15 20:34:51+00:00,Rory_Medcalf,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,Canberra,12
164,2023-02-15 20:19:36+00:00,FuentesUrsula,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…," Berlin, Germany",12
165,2023-02-15 20:12:57+00:00,en_germany,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,Frankfurt a.M.,12
166,2023-02-15 19:50:06+00:00,GERonAsia,RT @climatemorgan: #India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the ju…,"Berlin, Deutschland",12
167,2023-02-15 19:35:17+00:00,climatemorgan,"#India’s vibrant #CivilSociety and many active climate &amp; renewable energy #NGOs are essentiell to driving forward the just zero carbon economy &amp; shaping the #EnergyTransition in an equitable way. 

Thank you all for the inspiring ideas and discussions &amp; for your impressive work! https://t.co/RrcGHDK6PX","Berlin, Deutschland",12
168,2023-02-15 19:25:16+00:00,RicoDC95,"RT @likvidiofficial: Want to help save the world?

Carbon credits are a game-changer. By investing in renewable energy and other sustainabl…",,2
169,2023-02-15 19:24:32+00:00,LukaGrunt,"RT @likvidiofficial: Want to help save the world?

Carbon credits are a game-changer. By investing in renewable energy and other sustainabl…",Web3,2
170,2023-02-15 19:19:52+00:00,likvidiofficial,"Want to help save the world?

Carbon credits are a game-changer. By investing in renewable energy and other sustainable projects, you can offset your carbon emissions and help combat climate change. 

It's time to take action.
#CarbonCredits #Sustainability 🌍🌱🌞",,2
171,2023-02-15 19:01:03+00:00,realyashnegi,"Climate change is real, and we're already feeling its impacts. We need to act now to reduce carbon emissions, transition to renewable energy, and protect our planet for future generations. Let's work together to create a sustainable and resilient future. #climatechange",,0
172,2023-02-15 18:09:12+00:00,WhyteTara,"RT @ReutersScience: IKEA, the world's biggest furniture brand, said on Wednesday its annual carbon emissions fell 5% in the last fiscal yea…",Universal ,1
173,2023-02-15 18:00:21+00:00,ReutersScience,"IKEA, the world's biggest furniture brand, said on Wednesday its annual carbon emissions fell 5% in the last fiscal year following efforts to boost renewable energy use and make its products more energy efficient. https://t.co/2q7jxS57NM",,1
174,2023-02-15 17:51:37+00:00,andy_gouldson,"It’s a pleasure to be helping Coventry to launch its new climate strategy tonight. The city has already halved its carbon emissions since 2000 - doing the other half would cut its energy bill in half &amp; help tackle fuel poverty, create jobs, improve public health etc… @PCANcities https://t.co/nWxOL262WK",United Kingdom,2
175,2023-02-15 17:36:47+00:00,DoeeDeen,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",Pakistan,10
176,2023-02-15 17:08:31+00:00,wenyiYu1,"5. Renewable Energy and Low Carbon Planning (Bookside Press, Canada, 2022). 
US President Joe Biden made positive comments on Dr. Yu’s initiative of global environmental and climate crisis research.","New York, NY",0
177,2023-02-15 17:08:07+00:00,LHaule,Congress could pass a rising carbon fee to push a more rapid transition to renewable energy than is possible now with fossil fuels priced artificially low despite the climate damage caused.,"Warrenville, IL",0
178,2023-02-15 16:40:52+00:00,DrFaithNdiwa,RT @Lepariyo: @DrMariaNeira By @Lepariyo: Global ambition to shift from carbon emissions to green energy transition is provoking social res…,"Nairobi, Kenya",2
179,2023-02-15 16:26:46+00:00,Billy_Boozer,"I have yet to see a single person in the climate science world actually recognize this publicly. 

Years ago, I built with @winsletts &amp; @n8sch  what still may be to this day the only API as a Service for renewable energy credits

@getcloverly  

Carbon is actually necessary... 🤦 https://t.co/0s4OkAgiAW","Atlanta, GA",0
180,2023-02-15 16:25:13+00:00,ElevateNPO,"Preserving affordable housing means making its #energybills affordable too. Our analysis shows that #energy upgrades can save over $220 million a year in #utilitybills for 20 Chicago neighborhoods. Learn more: https://t.co/TBpxU4iaPS
 @chicago @ComEd @NREL @ENERGY https://t.co/Fa1k3TyBLg",Headquartered in Chicago,0
181,2023-02-15 16:12:00+00:00,MRichards_teach,"A lesson in climate change, carbon capture and renewable energy for @MaltbyGeography this afternoon. Responsible global citizens of the future #climatechange #Geography #Iceland https://t.co/g3eGiUZXKP",,0
182,2023-02-15 15:39:49+00:00,essex_climate,"Join the clean energy movement! 

Solar Together Essex has delivered over 1,200 installations and over 1,100 tonnes of avoided carbon emissions annually in  Essex. 

If you are interested, why not register here: https://t.co/Ge4X7UqGoJ https://t.co/etCR0kL593",Essex,0
183,2023-02-15 15:33:30+00:00,TimBirchWild,"RT @carboncopy_eco: Living in Gower or Swansea? You could be saving money on your energy bills 💰

 @GowerPowerCoop is a community cooperati…","Wales, United Kingdom",5
184,2023-02-15 15:05:59+00:00,lasthope786,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",Pakistan,10
185,2023-02-15 14:53:15+00:00,AfricanBizMag,"Adaptation is critical because climate change is so firmly entrenched that even if there were a big fall in emissions in the near future, further global warming is inevitable due to the volume of carbon and methane that has already been emitted.  https://t.co/N9y48ZmUbz",Africa | London | Paris,0
186,2023-02-15 14:29:35+00:00,CCSTechFacts,"#CarbonCapture is Essential. Per @IEA, it will cut the cost of reaching 2050 carbon emissions targets. Widespread deployment will enable the U.S. to meet these goals, while sustaining the nation's energy production, industrial base, &amp; high-skilled jobs. #WednesdayWisdom #climate","Washington, DC",0
187,2023-02-15 14:13:14+00:00,DiscoverFulham,"RT @LBHF: We’re making our homes and buildings more energy efficient. 💡

Read our latest ‘Climate Connects’ newsletter for tips on how to s…",SW6,1
188,2023-02-15 14:09:37+00:00,hectorsmx25,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",México,42
189,2023-02-15 14:09:03+00:00,aldogrech,"Carbon capture (CCS) is not the most effective solution for mitigating climate change. We need a holistic approach that includes renewable energy, energy efficiency, and the phase-out of fossil fuels to address this critical issue. #ClimateAction 
https://t.co/rNEyzITj59 https://t.co/h4g48Y3NKe",global,1
190,2023-02-15 14:06:29+00:00,ocharomark,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",🇰🇪,42
191,2023-02-15 14:05:30+00:00,zhang_heqing,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",Pakistan,42
192,2023-02-15 13:54:39+00:00,LBHF,"We’re making our homes and buildings more energy efficient. 💡

Read our latest ‘Climate Connects’ newsletter for tips on how to save on your bills and help cut carbon emissions.

https://t.co/bXsudKqE91","London, UK",1
193,2023-02-15 13:47:20+00:00,SAIL_IISCOSteel,"RT @SAILsteel: .@SAILsteel is continuously promoting clean  &amp; renewable source of energy. With ingenuity and hard work, #employees at @SAIL…","Burnpur, Asansol",3
194,2023-02-15 13:45:11+00:00,ReutersScience,"IKEA, the world's biggest furniture brand, said on Wednesday its annual carbon emissions fell 5% in the last fiscal year following efforts to boost renewable energy use and make its products more energy efficient. https://t.co/V41tcvV9By",,0
195,2023-02-15 13:32:52+00:00,manurood77,"@Siegersloot @NLRebellion Dan ook stoppen met techbedrijven: A digital carbon footprint
While most climate change activists are focused on limiting emissions from the automotive, aviation, and energy industries, the processing of digital data is already comparable to these sectors and is still growing.",,0
196,2023-02-15 13:32:09+00:00,PaulVMartin,@poitrasCBC No doubt Premier Higgs will be more than happy to allow NB Power to abandon our renewable energy targets. Climate change denial.,,0
197,2023-02-15 13:23:40+00:00,anassultan428,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",,42
198,2023-02-15 13:18:56+00:00,philsmithcomms,"RT @HeadteacherNews: A new school build? Powered only by clean, community-led renewable energy? @ShottonM describes an ambitious project to…","Bourne, Lincolnshire",1
199,2023-02-15 12:58:57+00:00,K_Poloczek,"Here are 5 ways that we can make significant progress in the fight against climate change with AI

1/ Energy Efficiency Optimization
2/ Renewable Energy Integration
3/ #Carbon Capture and Storage
4/ Predictive Maintenance
5/ #Sustainable Agriculture

Check out  LinkedIn for more! https://t.co/k9KF7fzJ4n",,0
200,2023-02-15 11:25:04+00:00,StSpalden,"RT @BTCersforfuture: For all #Bitcoin proof-of-work skeptics: listen to the science!

""Hedging renewable energy investments with Bitcoin mi…",,1
201,2023-02-15 11:04:17+00:00,BTCersforfuture,"For all #Bitcoin proof-of-work skeptics: listen to the science!

""Hedging renewable energy investments with Bitcoin mining""
https://t.co/xL1Diovz32

""Can Bitcoin Stop Climate Change? Proof of Work, Energy Consumption and Carbon Footprint (SoK)""
https://t.co/HTU7CKilYG",🐰 hole,1
202,2023-02-15 10:32:25+00:00,yanrui18043216,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",,42
203,2023-02-15 10:29:50+00:00,jpablodonoso,"RT @ReutersScience: IKEA, the world's biggest furniture brand, said on Wednesday its annual carbon emissions fell 5% in the last fiscal yea…",Chile,3
204,2023-02-15 10:12:42+00:00,OMFIF,Investment in #renewable energy in #Africa is growing rapidly and presenting significant potential for the transition to a low-#carbon future. https://t.co/0bZxfY4nsp,"London, UK",0
205,2023-02-15 10:01:55+00:00,tchau01,"The reforms will make Taiwan a key player in Asia’s climate policy. 

DPP lawmaker @hungsunhan urges Taiwan to invest more in energy efficiency and expects the new law to attract investment in climate innovation. 2/3
https://t.co/o6guZrvekU",,0
206,2023-02-15 09:41:06+00:00,sikora_austin,"RT @sikora_austin: Comprehensive Strategies to Combat Climate Change https://t.co/bXQgN0FO9G via @YouTube 
This video explores comprehensiv…","Pennywell,Sunderland, England",1
207,2023-02-15 09:32:03+00:00,BBBigshanks2019,"RT @ReutersScience: IKEA, the world's biggest furniture brand, said on Wednesday its annual carbon emissions fell 5% in the last fiscal yea…",Planet Earth,3
208,2023-02-15 09:30:08+00:00,ReutersScience,"IKEA, the world's biggest furniture brand, said on Wednesday its annual carbon emissions fell 5% in the last fiscal year following efforts to boost renewable energy use and make its products more energy efficient. https://t.co/Phvvgd7KW6",,3
209,2023-02-15 09:15:07+00:00,drbrownbears,@GretaThunberg @penguinpress Can you explain the peaks and troughs of climate  throughout the last 1000/10000 years. Can you explain that for example the UK produces only 2% of carbon emissions and would literally have no impact and are being forced into ridiculous energy control ?,,0
210,2023-02-15 08:46:15+00:00,RobChapman_Co,"@David_J_Ellis1 Fair point re perceived “South Wales Bubble” coined by a North Wales friend. I now ask him about the “North Wales bubble”!! 😉 
This matter is not about “spend” - it’s about Leadership vis-a-vis carbon emissions and climate change.
A renewable energy investment would be better",Cardiff,0
211,2023-02-15 06:54:13+00:00,IMeritsun,"Meritsun's vision is aligns with the global efforts to reduce carbon emissions and combat climate change. By making Solar ESS Lifepo4 batteries available in homes around the world, Meritsun is contributing to the adoption of renewable energy sources and promoting sustainable live https://t.co/VQ1PDZ0TrT",Guangzhou ,0
212,2023-02-15 05:40:15+00:00,SAILsteel,".@SAILsteel is continuously promoting clean  &amp; renewable source of energy. With ingenuity and hard work, #employees at @SAIL_IISCOSteel have developed the magnificent looking #solar tree to reduce carbon emissions &amp; combat climate change.

We Believe. We Do. 
@SteelMinIndia https://t.co/JlQq66bZUQ","New Delhi, India",3
213,2023-02-15 04:52:10+00:00,dkegel,"RT @Sammy_Roth: Biden administration is rolling out new energy efficiency standards for washing machines, refrigerators and freezers. New s…",Los Angeles,1
214,2023-02-15 01:55:25+00:00,CQ0613,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",Karachi,42
215,2023-02-15 00:59:02+00:00,Prince_jaffar_b,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…","Stuttgart, Germany",42
216,2023-02-14 23:23:50+00:00,navidnaru009,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…","Islamabad, Pakistan",10
217,2023-02-14 23:07:25+00:00,energy_miner,"As the use of cryptocurrency increases worldwide, so does the need for #CryptoMining. It can help speed the transition to a zero-carbon future by enabling the grid to manage higher proportions of renewable loads. It can also create green energy jobs and help fight climate change. https://t.co/sZfSJAkDQ7","Bellingham, WA 98226",0
218,2023-02-14 22:59:59+00:00,sikora_austin,"reforestation, afforestation, food waste reduction, and climate education. The article highlights the urgent need to transition to renewable energy sources, promote energy efficiency, and implement carbon pricing policies.","Pennywell,Sunderland, England",0
219,2023-02-14 22:59:58+00:00,sikora_austin,"Comprehensive Strategies to Combat Climate Change https://t.co/bXQgN0FO9G via @YouTube 
This video explores comprehensive strategies to combat climate change, focusing on key areas such as renewable energy, energy efficiency, carbon pricing, sustainable transportation,","Pennywell,Sunderland, England",1
220,2023-02-14 22:44:51+00:00,sheikh80,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…","Karachi, Pakistan",10
221,2023-02-14 22:33:00+00:00,manurood77,"A digital carbon footprint
While most climate change activists are focused on limiting emissions from the automotive, aviation, and energy industries, the processing of digital data is already comparable to these sectors and is still growing.",,0
222,2023-02-14 21:47:00+00:00,UroosaNajeeb,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",,10
223,2023-02-14 20:52:37+00:00,jjmco2020,"RT @bluwndzdancing: This is the result of new energy projects. These aren't on the market yet but may be soon. 

Carbon credits could soon…",,1
224,2023-02-14 20:48:50+00:00,Locavesting,"#Privateequity firms have been raising big funds and writing big checks for renewable energy, climate tech and industrial decarbonization. They’re just getting warmed up. 

https://t.co/1SbQHJLzrE","Brooklyn, New York",0
225,2023-02-14 20:32:07+00:00,BilalAltaf,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…","Lyallpur, Pakistan",10
226,2023-02-14 20:30:24+00:00,Fahadkh16736993,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",,10
227,2023-02-14 20:30:00+00:00,Resource_Works,"• #AB energy minister heads to Norway &amp; Germany to promote products: https://t.co/bzrZS0Nl3S @lethnewsnow 
• #AB enviro minister calls feds' oil/gas emissions cap ‘a stumbling block’ for clean energy moves. https://t.co/UvuWbJTxXg @energynownews
#abpoli #cdnpoli https://t.co/Cjipnrjb5O","Vancouver, BC",0
228,2023-02-14 20:12:51+00:00,AmirAli237,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",,10
229,2023-02-14 19:46:45+00:00,aibexint,"RT @DostiChina: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 b…","WORLD HQ MONTEVIDEO, URUGUAY ",1
230,2023-02-14 19:16:27+00:00,bluwndzdancing,"This is the result of new energy projects. These aren't on the market yet but may be soon. 

Carbon credits could soon help fund distributed clean energy projects @CanaryMediaInc https://t.co/ZwW2yPEwFV #carboncapture #climate",,1
231,2023-02-14 18:56:13+00:00,hamzaswati,"RT @CPEC_UPDATE: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",,10
232,2023-02-14 18:44:42+00:00,Sammy_Roth,"Biden administration is rolling out new energy efficiency standards for washing machines, refrigerators and freezers. New standards would reduce household utility bills and slash carbon emissions, federal officials say: https://t.co/G8eqpCrAUZ via @StevenMufson","Los Angeles, CA",1
233,2023-02-14 18:24:37+00:00,RKBtoo,"'#abpoli Environment Minister .@SonyaSavage told @Reuters...the #cdnpoli gov's proposed emissions cap for the #oilandgas &amp; #bitumen industry –due this year– is holding up work on other issues such as #ableg support for carbon capture &amp; storage (#CCS).'

https://t.co/VRfuGkgtYS",,0
234,2023-02-14 18:20:13+00:00,ASAPstandards,"""It’s a transformation that can’t come soon enough. Burning fossil fuels in buildings accounts for roughly 10 percent of U.S. carbon emissions, says @RockyMtnInst , making the conversion to electric heating a primary target for decarbonizing homes.""

https://t.co/jVFPFXtjrK",,1
235,2023-02-14 17:36:31+00:00,CPEC_UPDATE,"Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 billion kWh of green energy to Pakistan's power grid annually, reduce carbon dioxide emissions by about 2 million tons to address climate change.#CPEC10Y https://t.co/9euhBvjcZV",Pakistan,10
236,2023-02-14 17:04:48+00:00,KigoziMaggie,"RT @UNEP_Africa: #ValentinesDay is the busiest time of year for Kenya's flower industry, the 4th largest exporter of cut flowers in the wor…","Kampala, Uganda",11
237,2023-02-14 16:31:58+00:00,AdnanAz90,"RT @CathayPak: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2 bi…",,42
238,2023-02-14 16:17:17+00:00,HassanDaudButt,"RT @TheDailyCPEC: Powerchina HDEC has completed 1090MW of wind power installed capacity, built 22 sets 132 KV substation, generating over 2…",Islamabad,5
239,2023-02-14 16:15:56+00:00,AnilAnnaiah,"RT @UNEP_Africa: #ValentinesDay is the busiest time of year for Kenya's flower industry, the 4th largest exporter of cut flowers in the wor…",Bangalore,11
240,2023-02-14 15:59:46+00:00,samcallah,"""It jeopardizes our climate goals by needlessly consuming massive amounts of energy that contribute to carbon emissions and electronic waste. I ask, what benefits do we have to show for these costs?"" - Witness, Lee Reiners",The ₿arbershop ,0
241,2023-02-14 15:40:23+00:00,AgendaKE,"RT @UNEP_Africa: #ValentinesDay is the busiest time of year for Kenya's flower industry, the 4th largest exporter of cut flowers in the wor…","Nairobi, Kenya",11
242,2023-02-14 15:30:24+00:00,MyZeroCarbon,".
11 Simple Ways to Reduce Your #CarbonFootprint

2 green commute
3 plant a garden
4 line-dry your clothes
5 change your thermostat
6 trim your waste
7 chose #renewable #energy
8 use less hot water
9 fly less

https://t.co/sSNhp3Ygva
#ClimateChange
#",Planet Earth,0
243,2023-02-14 15:12:16+00:00,kabir_saurabh,"RT @UNEP_Africa: #ValentinesDay is the busiest time of year for Kenya's flower industry, the 4th largest exporter of cut flowers in the wor…","Winchester, England",11
244,2023-02-14 15:08:25+00:00,CircularDsgNrb,"RT @UNEP_Africa: #ValentinesDay is the busiest time of year for Kenya's flower industry, the 4th largest exporter of cut flowers in the wor…","Nairobi, Kenya",11
245,2023-02-14 14:53:56+00:00,USAborn3,"RT @SaveJersey: ""Will the EMP save the world from climate change?  Nope.  New Jersey’s annual greenhouse gas emissions (around 100 million…",,7
246,2023-02-14 14:52:04+00:00,nj_unite,"RT @SaveJersey: ""Will the EMP save the world from climate change?  Nope.  New Jersey’s annual greenhouse gas emissions (around 100 million…",,7
