,Time,User,Tweet,Location,Retweets
241,2023-03-27 19:15:03+00:00,Mackey7822,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,United States 🇺🇸,824
242,2023-03-27 19:14:26+00:00,kregger,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Galt's Gulch, CO",824
243,2023-03-27 19:00:28+00:00,dashadrick,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
244,2023-03-27 19:00:16+00:00,AndluMacar,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,N. California,824
245,2023-03-27 18:59:06+00:00,kingsleygrant,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Miami, Florida",824
246,2023-03-27 18:57:24+00:00,JaDon643,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
247,2023-03-27 18:51:53+00:00,EmilyRaye12,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
248,2023-03-27 18:47:09+00:00,RickMarch6,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
249,2023-03-27 18:37:55+00:00,Electrik_Bee,"@IPCC_CH Climate change is a pressing issue that demands action. #ElectrikBee is committed to slashing carbon emissions &amp; creating a greener future for all. Join us in the fight against climate change.
#ClimateAction #ActOnClimate #ClimateCrisis #ClimateReport #energytransition #energy","10, Bharat Nagar, New Delhi-52",0
250,2023-03-27 18:35:03+00:00,GoUncut,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,United States,824
251,2023-03-27 18:33:10+00:00,KenHendon1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
252,2023-03-27 18:18:44+00:00,EastonHumphries,"@EpochTimes It's all about power and money and the climate has changed perpetually over eons!!! If China and India and other countries don't have to cut their carbon emissions, what good is any of ours going to do, plus nuclear energy is cleanest form, plus our oil and gas cleanest!",,0
253,2023-03-27 18:17:31+00:00,Grandpa123Larry,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
254,2023-03-27 18:10:42+00:00,kellysigel1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
255,2023-03-27 18:09:14+00:00,NAFO_Forests,"Utah is getting its first large-scale mass-timber building! As concerns about the climate impacts of traditional building materials grow, mass timber is a sustainable solution that leaves a lighter carbon footprint. #SustainableConstruction #MassTimber

https://t.co/uuQXIB6KnZ","Washington, DC",1
256,2023-03-27 18:07:30+00:00,DeputyCOOatTPLT,RT @EnergySparks: We have 1000 schools across the UK using Energy Sparks to cut their carbon emissions and increase energy literacy and cli…,"Weston-super-Mare, England",9
257,2023-03-27 18:04:56+00:00,RenaudCoach,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
258,2023-03-27 18:04:34+00:00,MeToo92154964,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
259,2023-03-27 18:00:15+00:00,cryptocrash3,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
260,2023-03-27 17:50:33+00:00,rjbeccajane,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
261,2023-03-27 17:47:04+00:00,WJDawgFan,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
262,2023-03-27 17:46:32+00:00,Cypher_artsy,RT @OfBehodler: @CleanUpBitcoin „EVs can’t help fight climate change while actively contributing to emissions and using more electricity th…,,1
263,2023-03-27 17:42:57+00:00,OfBehodler,"@CleanUpBitcoin „EVs can’t help fight climate change while actively contributing to emissions and using more electricity than whole countries.“

In contrast to EVs, miners already use more renewable energy sources than any other industry, without any carbon credits or political subsidies.",,1
264,2023-03-27 17:38:20+00:00,Lottelynggaard,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"København, Danmark",824
265,2023-03-27 17:36:59+00:00,ddeetaurus,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
266,2023-03-27 17:29:40+00:00,MaxBoggs,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
267,2023-03-27 17:29:10+00:00,roamer1911,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
268,2023-03-27 17:20:02+00:00,BenL_Yeah_Buddy,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
269,2023-03-27 17:19:36+00:00,gunnfinancial,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,San Francisco,824
270,2023-03-27 17:13:07+00:00,Fee78149506,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
271,2023-03-27 16:58:52+00:00,marktwittey,RT @EnergySparks: We have 1000 schools across the UK using Energy Sparks to cut their carbon emissions and increase energy literacy and cli…,"Melton Mowbray, Leicestershire",9
272,2023-03-27 16:57:16+00:00,AZSVHarleyRider,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
273,2023-03-27 16:55:12+00:00,abmagnolia,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Massachusetts, USA",824
274,2023-03-27 16:53:50+00:00,UKSSN_OpsGroup,RT @EnergySparks: We have 1000 schools across the UK using Energy Sparks to cut their carbon emissions and increase energy literacy and cli…,,9
275,2023-03-27 16:51:06+00:00,AprilJkcorp,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
276,2023-03-27 16:50:49+00:00,mac_mystery,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
277,2023-03-27 16:35:57+00:00,DavidGreathou10,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
278,2023-03-27 16:31:13+00:00,equaljusticeall,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Michigan, USA",824
279,2023-03-27 16:30:16+00:00,TragicReset,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
280,2023-03-27 16:28:10+00:00,Sir_C_Singleton,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
281,2023-03-27 16:25:41+00:00,ELLYRUTHERFORD9,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
282,2023-03-27 16:25:15+00:00,quietMissP,RT @EnergySparks: We have 1000 schools across the UK using Energy Sparks to cut their carbon emissions and increase energy literacy and cli…,"Bath, England",9
283,2023-03-27 16:23:55+00:00,Ro53269495David,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
284,2023-03-27 16:22:33+00:00,scm021374,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Salisbury, NC",824
285,2023-03-27 16:18:30+00:00,Misschevious_85,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
286,2023-03-27 16:17:11+00:00,DanielPlumley12,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
287,2023-03-27 16:15:54+00:00,jmedarts,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Connecticut, USA",824
288,2023-03-27 16:15:24+00:00,otienoo245,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…","Kisumu, Kenya",12
289,2023-03-27 16:14:18+00:00,MikeKai9,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
290,2023-03-27 16:13:33+00:00,townwestfordma,RT @RepArciero: This green vehicle will deliver mail between the various schools without impacting the climate with carbon emissions. The n…,"55 Main Street, Westford, MA",1
291,2023-03-27 16:04:13+00:00,Wildflo99,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
292,2023-03-27 15:59:35+00:00,Erin76018655,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
293,2023-03-27 15:55:04+00:00,atkins_hnwpsm,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
294,2023-03-27 15:53:44+00:00,LancelotRidley,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
295,2023-03-27 15:50:58+00:00,casepov,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Los Angeles,824
296,2023-03-27 15:49:32+00:00,A_Shaggleford,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
297,2023-03-27 15:45:06+00:00,sophie55179587,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
298,2023-03-27 15:41:46+00:00,Clementini808,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
299,2023-03-27 15:39:28+00:00,Pete_Rodrigo70,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"California, USA",824
300,2023-03-27 15:37:08+00:00,atifa48,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
301,2023-03-27 15:25:19+00:00,RepArciero,"This green vehicle will deliver mail between the various schools without impacting the climate with carbon emissions. The new mail truck will reduce both energy use and cost, replacing a previous vehicle that averaged 200 miles a week and cost $600 to fuel. https://t.co/64Zzi6BcS1","Westford, MA",1
302,2023-03-27 15:21:49+00:00,Richard81305453,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
303,2023-03-27 15:17:29+00:00,JoeSammo,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Fort Worth, TX",824
304,2023-03-27 15:16:42+00:00,jefe_viejo,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,USA,824
305,2023-03-27 15:07:34+00:00,WayneLehtinen,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Arizona, USA",824
306,2023-03-27 15:05:52+00:00,charheb11,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
307,2023-03-27 15:05:07+00:00,GregNor42185335,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
308,2023-03-27 15:04:36+00:00,nc6435,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
309,2023-03-27 15:03:11+00:00,JEMunn,"RT @NRC_EAY: As the world continues to grapple with the effects of #climate change, more people are turning to #renewable and clean energy…","Erbil, Iraq",3
310,2023-03-27 15:02:55+00:00,ladyhawk1650,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Boise, Idaho",824
311,2023-03-27 15:00:50+00:00,drdavidgould,"RT @EricBeinhocker: ""How to Fight Climate Change for a Bargain.""  Great piece by @petercoy in @NYT covering @INETOxford work on how going f…",,2
312,2023-03-27 14:58:17+00:00,Alsoldebiel,"RT @Fern_NGO: So we come back to the “trilogue” negotiations between the Council, the Parliament &amp; the EU  Commission. 

We need them to ag…",,3
313,2023-03-27 14:58:09+00:00,ScottRagland10,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"greater Austin, TX",824
314,2023-03-27 14:58:08+00:00,sg6542,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
315,2023-03-27 14:53:21+00:00,INETOxford,"RT @EricBeinhocker: ""How to Fight Climate Change for a Bargain.""  Great piece by @petercoy in @NYT covering @INETOxford work on how going f…",Oxford,2
316,2023-03-27 14:52:20+00:00,lolraacheel,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,United States,824
317,2023-03-27 14:52:07+00:00,mrsindiethinker,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
318,2023-03-27 14:49:53+00:00,mediafrendzee,"@BladeoftheS It's by no means carbon neutral. There are recurrent emissions from uranium ore mining, refining and transport on top of the plant construction emissions
https://t.co/Zz8xI2swH5",global,0
319,2023-03-27 14:42:10+00:00,StanleyKolodzi4,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
320,2023-03-27 14:41:37+00:00,BrandonVanZee,"ConEd's commitment to sustainability is evident in its investments in renewable energy and energy efficiency, as well as its efforts to reduce carbon emissions and combat climate change. Consolidated Edison plans to reach net-zero carbon emissions by 2040. 3/6",SD ➡️ MN ➡️ CA ➡️ NE ➡️ UT,0
321,2023-03-27 14:41:12+00:00,LyndaCu85577302,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
322,2023-03-27 14:40:24+00:00,SueStan68274786,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
323,2023-03-27 14:38:52+00:00,merlufer,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
324,2023-03-27 14:38:19+00:00,ifuseekyle,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Eastern WA,824
325,2023-03-27 14:36:20+00:00,OmannOne14,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,US,824
326,2023-03-27 14:34:27+00:00,DesiCuban,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Florida, USA",824
327,2023-03-27 14:33:47+00:00,therese_furey,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
328,2023-03-27 14:31:24+00:00,Fern_NGO,"So we come back to the “trilogue” negotiations between the Council, the Parliament &amp; the EU  Commission. 

We need them to agree a #RED that allows forests to amplify the water cycle, clean &amp; cool the air, capture &amp; store carbon, host biodiversity… 

15/ 
https://t.co/AtaKfOblgI",Brussels and Moreton-in-Marsh,3
329,2023-03-27 14:29:13+00:00,jerojuice,"for action on climate change, advocating for policies that reduce carbon emissions and promote renewable energy, and working towards a more environmentally just and equitable world. I would wish we have a Kyambogo Chapter.",,1
330,2023-03-27 14:24:10+00:00,moyers_tom,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Maryland, USA",824
331,2023-03-27 14:20:43+00:00,mommacinder,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
332,2023-03-27 14:18:15+00:00,Annpcurrie,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
333,2023-03-27 14:18:15+00:00,tjved,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
334,2023-03-27 14:16:33+00:00,cindy_reveron,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Pittsboro, NC",824
335,2023-03-27 14:15:27+00:00,JanJancsmith,"RT @bishopnorwich: Climate repair is urgently needed. 
Now is our last chance.
Where is the political will?
We need to:
- reduce emissions…",,23
336,2023-03-27 14:13:20+00:00,CamposPeyrou,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
337,2023-03-27 14:10:20+00:00,8773lis,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
338,2023-03-27 14:00:07+00:00,DaleRaindale,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Port Charlotte, FL",824
339,2023-03-27 13:58:36+00:00,J_Dogood,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Land Of Confusion,824
340,2023-03-27 13:49:09+00:00,kurbada277,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
341,2023-03-27 13:47:38+00:00,DrDaveSalisbury,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Dayton, OH",824
342,2023-03-27 13:42:25+00:00,girlfromlatta,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"South Carolina, USA",824
343,2023-03-27 13:41:24+00:00,saarjess,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Yorkshire and The Humber, Engl",824
344,2023-03-27 13:37:56+00:00,Jack_AF3711,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Dallas, TX",824
345,2023-03-27 13:36:49+00:00,douglascooper73,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"New York, USA",824
346,2023-03-27 13:36:30+00:00,BryanKeIIy,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Wexford, PA",824
347,2023-03-27 13:34:57+00:00,JCrp57082910,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
348,2023-03-27 13:33:36+00:00,Kathy867440241,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Texas, USA",824
349,2023-03-27 13:32:35+00:00,sblindz75,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Providence, RI",824
350,2023-03-27 13:31:51+00:00,DeplorableD9,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
351,2023-03-27 13:30:04+00:00,NRC_EAY,"As the world continues to grapple with the effects of #climate change, more people are turning to #renewable and clean energy to reduce their carbon footprint. We are committed to the environment. All our orange offices and guesthouses in #Sudan are now greened! #EEF2023 https://t.co/vbHHqW8sSY",East Africa,3
352,2023-03-27 13:29:40+00:00,MCHaysRN,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Oklahoma! 
",824
353,2023-03-27 13:28:00+00:00,2Irongumby,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
354,2023-03-27 13:21:01+00:00,JudiCartwright,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Canada,824
355,2023-03-27 13:17:31+00:00,DeniseA08048,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
356,2023-03-27 13:17:23+00:00,Tuck3270,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
357,2023-03-27 13:17:03+00:00,climate_fact,"RT @goterps78: EIA malarky.
""EIA projects growth in installed battery capacity in all cases to support growth in renewables.""
#ClimateScam…",,1
358,2023-03-27 13:16:49+00:00,goterps78,"EIA malarky.
""EIA projects growth in installed battery capacity in all cases to support growth in renewables.""
#ClimateScam

https://t.co/eayg6mw537","Clermont, FL",1
359,2023-03-27 13:16:31+00:00,mbhouse,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Ready to rumble. ,824
360,2023-03-27 13:15:56+00:00,dellsbaptist,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Wisconsin Dells, WI",824
361,2023-03-27 13:12:47+00:00,willers32,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
362,2023-03-27 13:10:53+00:00,doughdab,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
363,2023-03-27 13:10:03+00:00,Sgtrock57,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"The Greatest Country, America!",824
364,2023-03-27 13:08:54+00:00,Robert68412261,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
365,2023-03-27 13:07:04+00:00,EbertoJr,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
366,2023-03-27 13:04:26+00:00,JuanArd88,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Southwest Ranches Florida ,824
367,2023-03-27 12:53:46+00:00,ShawnBiddle365,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
368,2023-03-27 12:51:57+00:00,FinePatsy,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Oklahoma City, OK",824
369,2023-03-27 12:41:25+00:00,Margare78308831,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
370,2023-03-27 12:38:34+00:00,iphoneislife1,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…",,12
371,2023-03-27 12:37:48+00:00,irma_iris_511,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
372,2023-03-27 12:35:00+00:00,Nalrom1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Ocala, FL",824
373,2023-03-27 12:34:22+00:00,RobertLBiel,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
374,2023-03-27 12:30:20+00:00,angelwakingup,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
375,2023-03-27 12:29:56+00:00,oildatgirl,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
376,2023-03-27 12:28:26+00:00,DonahuePatric,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Tucson, AZ",824
377,2023-03-27 12:27:55+00:00,BunchoCoco,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Texas, USA",824
378,2023-03-27 12:26:35+00:00,TonyGol22969618,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
379,2023-03-27 12:25:09+00:00,MarkEHayes1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
380,2023-03-27 12:21:30+00:00,pmurphey47,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Florida, USA",824
381,2023-03-27 12:21:28+00:00,FreedomRules67,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,USA,824
382,2023-03-27 12:21:23+00:00,mikkalikkaholey,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
383,2023-03-27 12:21:01+00:00,Charlos9272,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Florida, USA",824
384,2023-03-27 12:17:42+00:00,MicheleDearth,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
385,2023-03-27 12:16:43+00:00,Steve95806968,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
386,2023-03-27 12:16:08+00:00,RamseyShiber,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
387,2023-03-27 12:13:46+00:00,dwtuller,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"North Carolina, USA",824
388,2023-03-27 12:12:43+00:00,KenMercer111,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
389,2023-03-27 12:10:47+00:00,detroitmikeh,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,DEE-TROIT,824
390,2023-03-27 12:06:24+00:00,ClintKerns3,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
391,2023-03-27 12:04:55+00:00,dem9140,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Mentor, OH",824
392,2023-03-27 12:03:02+00:00,JDslimV,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
